,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise
1194,8.415945053100586,4.733438014984131,16.791000366210938,48.95502853393555,2.1417617797851562,7.939145565032959,11.023679733276367
1195,7.641472816467285,2.152693510055542,12.723123550415039,61.72180938720703,1.026638150215149,3.210218906402588,11.524046897888184
1196,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0
1200,0.19439996778964996,0.16772466897964478,0.9185642004013062,94.8481674194336,1.504657506942749,0.5302929878234863,1.8361939191818237
1201,0.194566011428833,0.16810695827007294,0.9218259453773499,94.84353637695312,1.500625491142273,0.5318527817726135,1.8394911289215088
1202,0.0415181927382946,0.02425636351108551,0.36889907717704773,96.3805923461914,2.000486135482788,0.26518112421035767,0.9190618991851807
1203,0.015516823157668114,0.0015904568135738373,0.13034671545028687,97.52584838867188,0.893460214138031,0.02901889942586422,1.4042153358459473
1204,0.016694258898496628,0.0011463977862149477,0.21199384331703186,97.50759887695312,1.2655235528945923,0.05038333311676979,0.946656346321106
1205,0.027818962931632996,0.0015012065414339304,0.19774611294269562,97.17225646972656,1.3815176486968994,0.030892997980117798,1.1882721185684204
1206,0.02019505947828293,0.0012712320312857628,0.15599893033504486,97.59735107421875,0.6785804033279419,0.018575627356767654,1.528028130531311
1207,0.02217954210937023,0.0010503950761631131,0.1270996332168579,97.79053497314453,1.0367982387542725,0.014701713807880878,1.0076298713684082
1208,0.03803112730383873,0.0021580925676971674,0.2756548225879669,93.33685302734375,0.6347308158874512,0.009922814555466175,5.702648639678955
1209,0.03878705948591232,0.0011304999934509397,0.16562265157699585,94.85713958740234,0.5761637091636658,0.005850635934621096,4.35530424118042
1210,0.038930684328079224,0.002137857722118497,0.3234793245792389,94.09733581542969,0.6039652824401855,0.009570538066327572,4.924581527709961
1211,0.038925133645534515,0.0021376272197812796,0.3233620822429657,94.09840393066406,0.6040335297584534,0.009569032117724419,4.923572540283203
1212,0.028116291388869286,0.002014435362070799,0.13295787572860718,97.78885650634766,1.0636235475540161,0.01726565510034561,0.9671633243560791
1213,0.02516155317425728,0.0011020287638530135,0.09386659413576126,98.16630554199219,0.8140934705734253,0.010815338231623173,0.8886509537696838
1214,0.0271188672631979,0.0017612463561818004,0.08970063179731369,97.71865844726562,0.7759052515029907,0.010377157479524612,1.3764724731445312
1215,0.02828947640955448,0.001285918289795518,0.09880930930376053,97.96640014648438,0.6843550205230713,0.007561654783785343,1.2132993936538696
1216,0.029494432732462883,0.0010882163187488914,0.10807495564222336,98.03086853027344,0.7887164354324341,0.009041988290846348,1.0327101945877075
1217,0.03192421421408653,0.0010579960653558373,0.10668082535266876,98.05748748779297,0.857653021812439,0.006469759624451399,0.9387326240539551
1218,0.04103897139430046,0.001887439633719623,0.14179469645023346,97.40028381347656,1.4136857986450195,0.018166353926062584,0.9831400513648987
1219,0.07296746224164963,0.004335980862379074,0.2165975719690323,96.4802017211914,2.3526382446289062,0.056047406047582626,0.8172147870063782
1220,0.14004196226596832,0.02011496014893055,0.3640363812446594,94.67570495605469,4.155685901641846,0.1754520833492279,0.46896445751190186
1221,0.03053964674472809,0.0006889846408739686,0.06879721581935883,95.82209014892578,3.948788642883301,0.06767737865447998,0.06141766905784607
1222,0.058224257081747055,0.002395915798842907,0.12452824413776398,95.65776062011719,3.9053938388824463,0.06419166177511215,0.1874990314245224
1223,0.14683382213115692,0.009705890901386738,0.22296933829784393,94.45110321044922,4.818000793457031,0.13473477959632874,0.2166462391614914
1224,0.7172739505767822,0.1258922815322876,1.6076706647872925,80.87487030029297,15.24992561340332,0.7433518767356873,0.681010901927948
1225,3.756057024002075,1.2349294424057007,9.796138763427734,64.79035186767578,13.881858825683594,2.2060797214508057,4.334591865539551
1226,3.7563908100128174,1.2352133989334106,9.79850959777832,64.78585815429688,13.882774353027344,2.206481695175171,4.334770679473877
1227,7.407557964324951,7.850316047668457,17.52379608154297,34.030540466308594,20.08531379699707,7.884193420410156,5.21828556060791
1228,6.112913608551025,3.023097515106201,30.163209915161133,1.6891485452651978,10.878326416015625,47.66658401489258,0.46671995520591736
1229,9.441526412963867,13.060526847839355,13.436287879943848,24.9764404296875,15.327705383300781,22.994462966918945,0.7630507349967957
1230,11.247672080993652,34.15256881713867,16.420305252075195,7.77222204208374,11.214552879333496,18.664432525634766,0.5282374024391174
1231,11.24161148071289,34.170108795166016,16.391862869262695,7.788631439208984,11.222799301147461,18.657625198364258,0.5273617506027222
1232,10.98388957977295,44.3651237487793,14.70230484008789,7.606381893157959,7.489787578582764,13.965617179870605,0.8868944048881531
1233,9.149212837219238,26.392915725708008,14.602084159851074,21.810861587524414,12.800143241882324,14.118707656860352,1.1260799169540405
1234,6.16656494140625,4.625516891479492,6.683070182800293,68.44696807861328,9.56594467163086,3.060835599899292,1.4510979652404785
1235,3.6927177906036377,13.75403118133545,7.719417572021484,55.98811340332031,11.938761711120605,5.357996940612793,1.5489611625671387
1236,3.6969642639160156,13.77376651763916,7.74238920211792,55.93563461303711,11.937862396240234,5.3640546798706055,1.5493344068527222
1237,1.2703015804290771,0.9737597107887268,5.506414413452148,68.06966400146484,1.925127625465393,1.7698602676391602,20.48487663269043
1238,1.0602844953536987,0.5231542587280273,4.036211967468262,77.39937591552734,0.8709448575973511,1.27395498752594,14.836078643798828
1239,0.39218854904174805,0.23972678184509277,2.8077282905578613,72.28730010986328,1.772770881652832,0.5068749785423279,21.9934024810791
1240,0.1466141939163208,0.04848860576748848,1.140236258506775,89.78349304199219,3.891934871673584,0.6644171476364136,4.324818134307861
1241,0.1466141939163208,0.04848860576748848,1.140236258506775,89.78349304199219,3.891934871673584,0.6644171476364136,4.324818134307861
1242,0.21950076520442963,0.08791248500347137,0.8691633343696594,91.23246002197266,5.693378448486328,0.26692116260528564,1.630662202835083
1243,0.12150866538286209,0.049659475684165955,0.6165798306465149,90.76236724853516,6.661498546600342,0.25376448035240173,1.5346180200576782
1244,0.03162948787212372,0.01063707284629345,0.6494590044021606,92.38186645507812,4.999638080596924,0.22297312319278717,1.7037984132766724
1245,0.11760161817073822,0.025018135085701942,1.2930634021759033,88.17826843261719,7.867498874664307,0.3397876024246216,2.178769111633301
1246,0.023862384259700775,0.008784468285739422,0.43690377473831177,91.90631866455078,6.352473735809326,0.1675192266702652,1.1041332483291626
1247,0.018749328330159187,0.006808518897742033,0.3818366527557373,93.11824798583984,5.290464878082275,0.19457091391086578,0.9893167614936829
1248,0.04078342393040657,0.015704482793807983,0.6052121520042419,92.66734313964844,5.3969502449035645,0.3003018796443939,0.9737067222595215
1249,0.021006135269999504,0.010061931796371937,0.4504791796207428,94.55259704589844,2.767221450805664,0.19489933550357819,2.00373911857605
1250,0.022337542846798897,0.008056077174842358,0.5273153781890869,92.71807098388672,2.1099345684051514,0.11597033590078354,4.498315811157227
1251,0.02231033332645893,0.008032531477510929,0.5267810225486755,92.72124481201172,2.108511209487915,0.1158529743552208,4.497264862060547
1252,0.03799960017204285,0.010283456183969975,0.46717774868011475,88.8929214477539,0.7021534442901611,0.06283614784479141,9.826627731323242
1253,0.07696020603179932,0.019243795424699783,1.1721452474594116,82.31690979003906,0.8888653516769409,0.07399426400661469,15.451876640319824
1254,0.07991676032543182,0.048620257526636124,1.2815982103347778,84.02593994140625,1.1318469047546387,0.11825131624937057,13.313828468322754
1255,0.08075106889009476,0.02098679170012474,0.7416519522666931,88.97782135009766,2.5848166942596436,0.07584468275308609,7.51813268661499
1256,0.08107010275125504,0.021046612411737442,0.7499642968177795,88.92095184326172,2.5872225761413574,0.07618047297000885,7.563556671142578
1257,0.05756114795804024,0.013966744765639305,0.7740094661712646,87.06822967529297,2.1696131229400635,0.06918396800756454,9.847434997558594
1258,0.09438741952180862,0.04113704338669777,0.7650176286697388,85.4999771118164,1.3757965564727783,0.08709526062011719,12.136595726013184
1259,0.06013357639312744,0.017481304705142975,0.26704227924346924,94.18997192382812,2.7439351081848145,0.055257026106119156,2.6661791801452637
1260,0.14897355437278748,0.0661177784204483,0.602566659450531,89.84101867675781,7.706806182861328,0.19856786727905273,1.4359538555145264
1261,0.14843511581420898,0.06488414108753204,0.6051813364028931,89.84733581542969,7.692317485809326,0.19748897850513458,1.444359540939331
1262,9.214766502380371,25.658803939819336,4.537853240966797,36.672245025634766,19.541606903076172,3.072467088699341,1.3022621870040894
1263,6.871048927307129,79.72228240966797,2.0279204845428467,1.716101884841919,6.278167724609375,3.132291793823242,0.2521812319755554
1264,7.770062446594238,29.94585418701172,4.835449695587158,2.189354419708252,44.1236572265625,10.441651344299316,0.6939771175384521
1265,8.80727767944336,33.2462043762207,3.73964262008667,2.0375709533691406,42.10514831542969,9.795387268066406,0.26877251267433167
1266,8.80727767944336,33.2462043762207,3.73964262008667,2.0375709533691406,42.10514831542969,9.795387268066406,0.26877251267433167
1267,7.969586372375488,5.1490983963012695,4.956616401672363,1.2924741506576538,69.59788513183594,10.705342292785645,0.3289942741394043
1268,8.836952209472656,8.863505363464355,5.890275001525879,1.3973480463027954,62.23040771484375,12.473771095275879,0.3077428936958313
1269,17.360595703125,29.38688087463379,15.776792526245117,6.576301097869873,19.71800422668457,7.088137626647949,4.093297958374023
1270,12.416886329650879,46.64068603515625,15.485918045043945,6.992329120635986,10.044306755065918,5.905542373657227,2.514338254928589
1271,14.641408920288086,40.87969207763672,17.33926773071289,7.650808334350586,10.587451934814453,5.7485032081604,3.1528658866882324
1272,10.288955688476562,39.86093521118164,13.129674911499023,5.467262268066406,19.993871688842773,9.87791633605957,1.3813841342926025
1273,10.183910369873047,36.91065979003906,8.456977844238281,5.240051746368408,29.389507293701172,9.24958324432373,0.5693110823631287
1274,10.205545425415039,65.31378173828125,6.567971229553223,0.4923834502696991,10.269146919250488,6.727924823760986,0.4232407510280609
1275,10.328831672668457,67.33680725097656,5.422355651855469,0.20536623895168304,7.922057151794434,8.016643524169922,0.7679367661476135
1276,10.436586380004883,67.08978271484375,5.442295551300049,0.20349447429180145,7.975554466247559,8.079944610595703,0.7723400592803955
1277,16.876667022705078,36.436527252197266,7.662463188171387,0.3006417751312256,22.118881225585938,14.937562942504883,1.6672618389129639
1278,11.872841835021973,6.726214408874512,8.76791000366211,0.2060510218143463,43.948978424072266,25.727901458740234,2.750098705291748
1279,11.198915481567383,17.928884506225586,9.00480842590332,0.67802894115448,36.24186325073242,24.183269500732422,0.7642329931259155
1280,7.053645610809326,2.366669178009033,6.586440563201904,0.7499227523803711,64.2809829711914,18.61672019958496,0.34562355279922485
1281,7.059814929962158,2.3633415699005127,6.593043327331543,0.7483313083648682,64.3074951171875,18.58173370361328,0.3462389409542084
1282,6.178335666656494,2.7287817001342773,7.0606536865234375,0.788379430770874,60.35003662109375,21.81024742126465,1.083569049835205
1283,13.398451805114746,4.247860431671143,12.424552917480469,0.8737356662750244,40.60991668701172,14.216973304748535,14.22851276397705
1284,15.576187133789062,6.29408597946167,15.035347938537598,1.948837161064148,35.610191345214844,10.075345993041992,15.460006713867188
1285,12.350257873535156,4.960943222045898,9.78271198272705,0.48942482471466064,29.04985809326172,16.079954147338867,27.286848068237305
1286,12.272407531738281,4.920912265777588,9.752326011657715,0.49344104528427124,29.164031982421875,16.063732147216797,27.333152770996094
1287,8.697159767150879,4.888213157653809,8.038461685180664,0.26017212867736816,38.643531799316406,28.472169876098633,11.000296592712402
1288,7.528907775878906,4.904016971588135,7.805612564086914,0.3480730354785919,46.15167236328125,32.18423843383789,1.0774705410003662
1289,11.203083992004395,9.325532913208008,9.875213623046875,0.5027820467948914,40.14220428466797,23.539926528930664,5.411252498626709
1290,17.56359100341797,25.494474411010742,10.17647933959961,0.5133600234985352,23.184947967529297,14.08869457244873,8.978445053100586
1291,17.56359100341797,25.494474411010742,10.17647933959961,0.5133600234985352,23.184947967529297,14.08869457244873,8.978445053100586
1292,23.878522872924805,29.087162017822266,8.51629638671875,0.27466267347335815,15.389421463012695,14.386242866516113,8.467695236206055
1293,21.246387481689453,19.2052059173584,11.71710205078125,0.3358684480190277,19.918190002441406,13.808889389038086,13.768367767333984
1294,17.001766204833984,27.65304183959961,12.23575210571289,0.26488563418388367,22.431737899780273,16.407785415649414,4.005039691925049
1295,7.147890090942383,73.81623077392578,4.139239311218262,0.18397192656993866,6.399519920349121,7.9112043380737305,0.40195080637931824
1296,7.109562397003174,74.00164031982422,4.113521099090576,0.18215462565422058,6.354297161102295,7.839956760406494,0.3988770842552185
1297,7.920308589935303,72.47406005859375,5.130343437194824,0.24714887142181396,7.401183128356934,6.413307189941406,0.4136541783809662
1298,6.759181022644043,81.2311019897461,3.5010383129119873,0.11372394859790802,3.074678897857666,5.10456657409668,0.2157081663608551
1299,8.214550018310547,81.45309448242188,3.810032367706299,0.11185384541749954,2.3439128398895264,3.8207974433898926,0.24576501548290253
1300,11.910767555236816,66.28248596191406,6.2033796310424805,0.2605835795402527,8.9342622756958,5.8653974533081055,0.543128490447998
1301,11.900127410888672,66.27177429199219,6.202444076538086,0.2612934410572052,8.949663162231445,5.8713603019714355,0.5433366894721985
1302,4.353681564331055,1.0515815019607544,6.751327991485596,6.711281776428223,69.65380859375,11.149084091186523,0.32923346757888794
1303,2.8006508350372314,1.2846744060516357,5.130253314971924,13.488886833190918,69.01618194580078,8.130112648010254,0.14924059808254242
1304,5.106311798095703,1.270699381828308,10.17702865600586,3.0558359622955322,62.13363265991211,17.756500244140625,0.4999948740005493
1305,7.204361915588379,0.530488908290863,9.6195650100708,2.8820641040802,15.872001647949219,4.710293292999268,59.18122482299805
1306,7.204361915588379,0.530488908290863,9.6195650100708,2.8820641040802,15.872001647949219,4.710293292999268,59.18122482299805
1307,7.437452793121338,0.890272319316864,11.92723560333252,2.046895980834961,39.43964385986328,14.078203201293945,24.180299758911133
1308,4.092286586761475,0.7219583988189697,8.871910095214844,16.463109970092773,58.81682205200195,7.96901273727417,3.0648984909057617
1309,1.7160060405731201,0.3934772312641144,2.90840220451355,32.323638916015625,59.34596252441406,2.7600045204162598,0.5525066256523132
1310,0.6761123538017273,0.18735085427761078,1.589239239692688,53.302650451660156,42.513240814208984,1.1227766275405884,0.6086288690567017
1311,0.6757251620292664,0.1871584951877594,1.5874252319335938,53.30516052246094,42.51413345336914,1.1221002340316772,0.6082991361618042
1312,0.6543259620666504,0.43292585015296936,1.9705842733383179,67.53966522216797,27.398099899291992,1.4032739400863647,0.601119339466095
1313,0.6281912922859192,0.11037057638168335,3.278399705886841,72.3866195678711,19.536418914794922,2.4849274158477783,1.575073003768921
1314,0.7158912420272827,0.02021852694451809,3.035938024520874,47.130802154541016,45.9699821472168,3.0171473026275635,0.11002324521541595
1315,0.8959864974021912,0.0869276225566864,2.3502774238586426,39.53077697753906,53.412174224853516,3.502166271209717,0.22168603539466858
1316,0.8949504494667053,0.08709950000047684,2.3467118740081787,39.5469856262207,53.403099060058594,3.4995670318603516,0.22158843278884888
1317,2.7794177532196045,0.3785485029220581,4.544613361358643,13.554723739624023,70.72470092773438,7.632382392883301,0.38561198115348816
1318,9.569476127624512,0.8706461787223816,27.206512451171875,5.546512603759766,20.725379943847656,10.978507995605469,25.10296630859375
1319,8.216042518615723,1.0027376413345337,24.550254821777344,3.0375051498413086,10.993408203125,10.780557632446289,41.419498443603516
1320,2.91571307182312,0.18386803567409515,19.694499969482422,0.9255774021148682,47.53826141357422,22.921667098999023,5.820418357849121
1321,2.9153964519500732,0.184004008769989,19.671293258666992,0.9261572957038879,47.577999114990234,22.919597625732422,5.805557727813721
1322,5.234104156494141,0.28186821937561035,13.513514518737793,1.204924464225769,60.886444091796875,18.13469696044922,0.7444490790367126
1323,2.8232626914978027,0.10499931126832962,10.373907089233398,1.154272437095642,70.68402862548828,14.335415840148926,0.5241101384162903
1324,5.296602249145508,0.29316872358322144,23.086950302124023,4.766435146331787,10.004378318786621,7.026063442230225,49.526397705078125
1325,28.63604736328125,1.6298657655715942,17.806041717529297,12.352737426757812,10.551626205444336,28.71613883972168,0.30754828453063965
1326,28.59882354736328,1.6271843910217285,17.825517654418945,12.361602783203125,10.50222110748291,28.777137756347656,0.30750516057014465
1327,24.860652923583984,0.7394349575042725,12.93820858001709,16.7690372467041,15.751073837280273,28.714523315429688,0.22707530856132507
1328,0.5216575860977173,0.04398727044463158,4.904583930969238,43.82875061035156,2.8696718215942383,0.4518752992153168,47.379478454589844
1329,0.21230648458003998,0.021863508969545364,3.7560391426086426,71.19561004638672,13.23381519317627,0.7633814811706543,10.816984176635742
1330,0.08701182901859283,0.007675131317228079,1.1166856288909912,73.85347747802734,23.321414947509766,0.5369466543197632,1.0767853260040283
1331,0.08674660325050354,0.0076746526174247265,1.1127634048461914,73.89790344238281,23.284366607666016,0.5362911224365234,1.0742534399032593
1332,0.08205293118953705,0.0029877217020839453,0.5664905905723572,71.52567291259766,27.042125701904297,0.5433752536773682,0.23729708790779114
1333,0.04883984103798866,0.0014878876972943544,0.4231005012989044,78.18267059326172,20.766616821289062,0.30045726895332336,0.2768402695655823
1334,0.22831326723098755,0.015844129025936127,1.6337958574295044,66.04904174804688,30.38469886779785,1.2129755020141602,0.47533750534057617
1335,0.7418539524078369,0.08205585181713104,5.060146808624268,45.40260696411133,43.615047454833984,4.46762752532959,0.6306732296943665
1336,0.7180702686309814,0.07785593718290329,4.885882377624512,45.363990783691406,43.99201965332031,4.331029415130615,0.6311580538749695
1337,0.32687580585479736,0.02660195529460907,2.1551079750061035,77.66250610351562,17.419960021972656,0.947325587272644,1.4616221189498901
1338,1.0486950874328613,0.08435838669538498,9.140264511108398,53.65133285522461,25.246042251586914,4.11430549621582,6.714997291564941
1339,1.6327847242355347,0.12561315298080444,7.574882984161377,59.98827362060547,4.96435546875,1.7665421962738037,23.947542190551758
1340,1.8579939603805542,0.17000067234039307,9.094234466552734,42.697853088378906,25.70415496826172,10.16659164428711,10.309173583984375
1341,1.85831880569458,0.1701793074607849,9.093170166015625,42.68705368041992,25.71854019165039,10.178647994995117,10.294092178344727
1342,2.0358822345733643,0.08400849997997284,9.336201667785645,62.26741027832031,6.769620418548584,3.2388575077056885,16.268020629882812
1343,2.590557098388672,0.2290833294391632,13.309714317321777,45.267860412597656,15.517396926879883,15.335108757019043,7.750279426574707
1344,2.596142530441284,0.20634296536445618,20.24740982055664,35.013916015625,10.307821273803711,15.11558723449707,16.512779235839844
1345,2.7688467502593994,0.16061536967754364,21.31455421447754,18.010129928588867,4.6372761726379395,10.314839363098145,42.79373550415039
1346,2.775197744369507,0.16013136506080627,21.361669540405273,17.95777702331543,4.605122089385986,10.329370498657227,42.810733795166016
1347,2.508718729019165,0.0638352707028389,16.747303009033203,15.83089828491211,0.44017574191093445,2.4128425121307373,61.9962272644043
1348,2.3392763137817383,0.12254466861486435,14.569973945617676,20.090883255004883,0.7443378567695618,4.731424808502197,57.40156173706055
1349,4.958294868469238,0.4475053548812866,22.98467254638672,21.884347915649414,2.708415985107422,8.952178955078125,38.06459045410156
1350,1.428558588027954,0.3314250707626343,8.042828559875488,65.61190795898438,11.581809997558594,8.594195365905762,4.409276485443115
1351,1.4324371814727783,0.3341977298259735,8.060981750488281,65.59199523925781,11.55178451538086,8.62176513671875,4.406839370727539
1352,1.2406129837036133,0.22605592012405396,8.429333686828613,70.19676208496094,7.468441963195801,5.120346546173096,7.318439960479736
1353,0.5616381168365479,0.0931258350610733,3.1689443588256836,82.0220947265625,9.705184936523438,2.5453550815582275,1.9036545753479004
1354,0.10987576097249985,0.0032918837387114763,0.5175821781158447,92.43717956542969,6.135989189147949,0.45057907700538635,0.34550371766090393
1355,0.8232313394546509,0.20287984609603882,4.134986400604248,79.57545471191406,10.543119430541992,3.100299119949341,1.620031714439392
1356,0.8137727379798889,0.2015528678894043,4.104287624359131,79.69374084472656,10.486318588256836,3.092010021209717,1.6083229780197144
1357,0.25656330585479736,0.04683173820376396,1.2639645338058472,91.39104461669922,5.168114185333252,0.8664480447769165,1.007034420967102
1358,0.48770102858543396,0.061070773750543594,1.3367756605148315,83.65927124023438,12.580257415771484,1.1974257230758667,0.677497923374176
1359,0.5361079573631287,0.09634692966938019,1.326042652130127,80.7311019897461,13.688394546508789,3.460134983062744,0.16187939047813416
1360,0.37551647424697876,0.04817052558064461,1.7827167510986328,82.413330078125,11.800264358520508,3.4816131591796875,0.09838569909334183
1361,0.3753390908241272,0.04810269922018051,1.7827457189559937,82.41812133789062,11.799333572387695,3.4780144691467285,0.09834573417901993
1362,0.31698372960090637,0.03713827580213547,1.2096152305603027,89.74539947509766,6.487710952758789,1.389960765838623,0.8131803274154663
1363,0.28127235174179077,0.05191218852996826,1.2494311332702637,91.62688446044922,3.506195545196533,0.3605525493621826,2.9237563610076904
1364,0.20847168564796448,0.026540184393525124,0.5714494585990906,89.8006820678711,8.179378509521484,0.756536602973938,0.45693618059158325
1365,0.28141218423843384,0.03795749694108963,1.689011573791504,84.67544555664062,11.206884384155273,1.5061259269714355,0.6031695008277893
1366,0.28220996260643005,0.038033924996852875,1.6933139562606812,84.64241027832031,11.228937149047852,1.5110005140304565,0.6040904521942139
1367,0.18909871578216553,0.026607556268572807,0.9837759733200073,91.77840423583984,5.632687568664551,0.34173905849456787,1.0476834774017334
1368,0.9640889167785645,0.18382857739925385,5.159043312072754,71.31902313232422,17.465314865112305,3.3607709407806396,1.5479272603988647
1369,2.0052170753479004,0.2688213586807251,7.967197895050049,28.54214096069336,45.62205505371094,15.030538558959961,0.5640310645103455
1370,3.784621238708496,0.4300678074359894,13.543516159057617,22.59943389892578,43.85758972167969,14.559334754943848,1.2254397869110107
1371,4.61662483215332,0.9962062239646912,19.170700073242188,14.360690116882324,38.84536361694336,20.104793548583984,1.9056286811828613
1372,6.089455604553223,0.6841117143630981,10.273097038269043,12.979131698608398,6.184662342071533,4.906546115875244,58.882991790771484
1373,4.294471263885498,0.5523338317871094,6.008221626281738,27.356985092163086,1.1700125932693481,0.9616778492927551,59.65629959106445
1374,0.8113150596618652,0.23567083477973938,2.152339220046997,70.52875518798828,1.949591040611267,0.22570466995239258,24.09663200378418
1375,0.4733716547489166,0.21339881420135498,1.4352402687072754,90.21460723876953,1.3673624992370605,0.21676626801490784,6.079262733459473
1376,0.4783194959163666,0.21436595916748047,1.4433538913726807,90.16907501220703,1.3680148124694824,0.21866099536418915,6.108218193054199
1377,0.07285474240779877,0.006329587660729885,0.1908034384250641,97.37635803222656,0.8271654844284058,0.03708130866289139,1.4894113540649414
1378,0.05329884588718414,0.010870416648685932,0.15967191755771637,96.84675598144531,1.8302974700927734,0.04811857268214226,1.0509898662567139
1379,0.017441246658563614,0.002740991534665227,0.08702603727579117,96.90572357177734,2.2069551944732666,0.021814599633216858,0.7582910060882568
1380,0.0175849087536335,0.001863023149780929,0.0854954719543457,96.92176818847656,1.3618546724319458,0.014017610810697079,1.597416639328003
1381,0.016671987250447273,0.0019828868098556995,0.08177857100963593,97.00936126708984,1.9161158800125122,0.02290298603475094,0.9511905908584595
1382,0.053491752594709396,0.005131879355758429,0.24458204209804535,94.21416473388672,1.3516589403152466,0.027004405856132507,4.103966236114502
1383,0.022305084392428398,0.0015898523852229118,0.11234375089406967,95.34559631347656,0.5906193852424622,0.008736120536923409,3.9188060760498047
1384,0.07924897968769073,0.010427994653582573,0.2841898798942566,93.108154296875,0.6899212002754211,0.0218143779784441,5.806243419647217
1385,0.7116870284080505,0.17090314626693726,1.2425917387008667,88.53605651855469,1.0856770277023315,0.09862673282623291,8.154463768005371
1386,0.7208216786384583,0.17105087637901306,1.251919150352478,88.50959777832031,1.0807631015777588,0.09785814583301544,8.167990684509277
1387,15.063836097717285,40.49644088745117,16.350561141967773,4.171879768371582,12.27304458618164,8.599039077758789,3.045198678970337
1388,16.6717529296875,54.96516799926758,8.811179161071777,0.34416043758392334,5.743228435516357,12.115094184875488,1.3494166135787964
1389,18.712247848510742,46.50686264038086,12.111342430114746,0.4270070791244507,4.9205403327941895,13.948695182800293,3.373305082321167
1390,15.527233123779297,52.75589370727539,7.053739547729492,0.2764544188976288,6.507111549377441,15.812359809875488,2.067209243774414
1391,15.52729320526123,52.75875473022461,7.051241397857666,0.27638888359069824,6.507185935974121,15.811223030090332,2.0679211616516113
1392,16.012489318847656,19.497350692749023,14.298508644104004,0.4635750353336334,13.644891738891602,27.689727783203125,8.393455505371094
1393,12.801776885986328,18.29996681213379,10.369132041931152,0.5398244857788086,19.49429702758789,35.43888473510742,3.056112766265869
1394,13.624855995178223,19.99079132080078,8.404747009277344,0.8103075623512268,18.241941452026367,36.66200256347656,2.2653493881225586
1395,8.39026165008545,13.50898551940918,7.911241054534912,4.634437561035156,28.07619285583496,37.07225036621094,0.4066331684589386
1396,8.345202445983887,13.323135375976562,7.895294666290283,4.6720967292785645,28.37592887878418,36.977996826171875,0.41034600138664246
1397,9.466513633728027,7.3888139724731445,8.887687683105469,1.9785996675491333,34.14360427856445,37.48777770996094,0.6470061540603638
1398,15.97629451751709,19.944320678710938,8.264161109924316,0.6537951827049255,19.355587005615234,31.521896362304688,4.283941745758057
1399,25.171804428100586,5.042783737182617,6.916043281555176,0.26639819145202637,4.400210380554199,8.5860013961792,49.616764068603516
1400,19.2354736328125,3.946216106414795,11.208590507507324,0.4276333749294281,7.906325340270996,19.8300838470459,37.445674896240234
1401,19.230295181274414,3.9453177452087402,11.206052780151367,0.4277302920818329,7.909069061279297,19.83254051208496,37.448997497558594
1402,12.229512214660645,6.892923831939697,11.601707458496094,0.2534012198448181,15.69408893585205,47.80019760131836,5.528172969818115
1403,15.263774871826172,19.0575008392334,10.3013277053833,0.6598633527755737,23.66534996032715,28.7379093170166,2.3142759799957275
1404,13.299742698669434,50.59648132324219,6.9217376708984375,0.4227471947669983,10.580305099487305,17.51777458190918,0.6612083911895752
1405,9.935445785522461,73.4905776977539,6.0859479904174805,0.25911790132522583,2.738926649093628,6.8395538330078125,0.650420069694519
1406,9.983789443969727,73.3265609741211,6.119131088256836,0.26334524154663086,2.7730231285095215,6.880478382110596,0.6536699533462524
1407,14.108234405517578,64.58329772949219,11.995875358581543,1.1976956129074097,1.7675044536590576,4.619521141052246,1.7278656959533691
1408,24.438064575195312,39.15092468261719,25.488611221313477,1.3517528772354126,1.4078786373138428,3.189549684524536,4.973211288452148
1409,10.759968757629395,1.1065566539764404,12.994736671447754,6.290726184844971,5.9741363525390625,4.915522575378418,57.95835876464844
1410,9.644784927368164,11.472517013549805,11.305746078491211,2.064544200897217,37.48642349243164,27.739070892333984,0.28691360354423523
1411,9.644083976745605,11.456310272216797,11.317437171936035,2.0633275508880615,37.50257873535156,27.729347229003906,0.286916047334671
1412,9.959774017333984,14.499055862426758,8.989100456237793,5.336404800415039,40.78506851196289,19.840757369995117,0.5898423194885254
1413,7.971045970916748,68.56938934326172,4.234531402587891,1.4666451215744019,8.123821258544922,9.318220138549805,0.31634414196014404
1414,14.276759147644043,73.25144958496094,4.795935153961182,0.6306715607643127,2.108332633972168,4.100784778594971,0.8360716700553894
1415,18.215274810791016,73.41352081298828,4.886031627655029,0.47184062004089355,0.6413771510124207,2.015101671218872,0.3568507730960846
1416,18.35711669921875,74.55267333984375,4.119797229766846,0.3928436040878296,0.609803318977356,1.6211562156677246,0.34661298990249634
1417,13.895318984985352,79.54093933105469,4.468199729919434,0.2734118103981018,0.3870866894721985,1.2747550010681152,0.16029669344425201
1418,16.190492630004883,79.73328399658203,2.743788242340088,0.1647375226020813,0.1686900109052658,0.9095168709754944,0.08949388563632965
1419,21.891124725341797,73.9357681274414,2.78100323677063,0.1960097998380661,0.16324937343597412,0.926750898361206,0.10608918964862823
1420,15.489035606384277,81.87864685058594,1.8087950944900513,0.12886705994606018,0.09343180805444717,0.5493963956832886,0.05183878913521767
